row_id,order_id,product_id,sales,quantity,discount,profit,profit_margin,is_loss,sales_per_unit
5287,CA-2017-105991,OFF-BI-10003274,9.552,8,0.7,-7.3232,-0.766666667,TRUE,1.194
5288,CA-2017-105991,FUR-BO-10004467,89.991,3,0.7,-152.9847,-1.7,TRUE,29.997
6264,CA-2017-160724,OFF-BI-10004965,34.5,3,0,15.525,0.45,FALSE,11.5
6305,CA-2017-107552,OFF-PA-10002947,6.68,1,0,3.2064,0.48,FALSE,6.68
1971,CA-2017-140242,OFF-AR-10004752,6.408,3,0.2,0.6408,0.1,FALSE,2.136
1972,CA-2017-140242,TEC-AC-10004659,408.744,7,0.2,76.6395,0.1875,FALSE,58.392
2781,CA-2017-167668,OFF-LA-10004544,59.2,4,0,29.6,0.5,FALSE,14.8
4127,CA-2017-156769,OFF-AR-10003179,54.66,6,0,18.0378,0.33,FALSE,9.11
4669,US-2017-133200,OFF-BI-10002827,11.06,10,0.8,-18.802,-1.7,TRUE,1.106
4670,US-2017-133200,FUR-BO-10001601,623.4648,7,0.32,-119.1918,-0.191176471,TRUE,89.0664
4671,US-2017-133200,OFF-ST-10001932,772.68,5,0.2,-57.951,-0.075,TRUE,154.536
6635,CA-2017-144498,OFF-BI-10003982,68.541,11,0.7,-52.5481,-0.766666667,TRUE,6.231
6636,CA-2017-144498,TEC-PH-10004977,627.168,4,0.2,70.5564,0.1125,FALSE,156.792
6637,CA-2017-144498,OFF-LA-10003510,122.12,5,0.2,39.689,0.325,FALSE,24.424
7676,CA-2017-133487,OFF-AP-10001271,152.94,3,0,41.2938,0.27,FALSE,50.98
8442,CA-2017-145779,OFF-PA-10002254,84.416,4,0.2,27.4352,0.325,FALSE,21.104
9923,US-2017-162124,TEC-AC-10001990,191.968,4,0.2,28.7952,0.15,FALSE,47.992
3828,CA-2017-141733,FUR-CH-10004086,1458.65,5,0,423.0085,0.29,FALSE,291.73
3829,CA-2017-141733,FUR-CH-10002017,26.64,1,0,7.4592,0.28,FALSE,26.64
3830,CA-2017-141733,FUR-CH-10000595,476.8,2,0,119.2,0.25,FALSE,238.4
3831,CA-2017-141733,OFF-AP-10001563,87.444,2,0.1,18.4604,0.211111111,FALSE,43.722
5001,CA-2017-159688,TEC-AC-10000736,79.99,1,0,28.7964,0.36,FALSE,79.99
9374,CA-2017-102820,TEC-PH-10003437,419.944,7,0.2,52.493,0.125,FALSE,59.992
1596,CA-2017-149181,FUR-CH-10004540,47.992,2,0.3,-2.0568,-0.042857143,TRUE,23.996
3274,CA-2017-133865,TEC-CO-10001046,3359.952,6,0.2,1049.985,0.3125,FALSE,559.992
4471,CA-2017-156895,FUR-CH-10003535,128.058,3,0.3,-23.7822,-0.185714286,TRUE,42.686
9520,US-2017-104451,OFF-AP-10000692,81.08,4,0,22.7024,0.28,FALSE,20.27
9601,CA-2017-107797,OFF-PA-10003848,41.472,8,0.2,14.5152,0.35,FALSE,5.184
8281,CA-2017-134810,OFF-EN-10002504,65.232,3,0.2,22.0158,0.3375,FALSE,21.744
8282,CA-2017-134810,FUR-CH-10001270,207,3,0.2,25.875,0.125,FALSE,69
8417,CA-2017-118199,OFF-BI-10004330,147.92,5,0.2,46.225,0.3125,FALSE,29.584
8418,CA-2017-118199,OFF-ST-10000604,104.28,3,0,26.07,0.25,FALSE,34.76
8419,CA-2017-118199,FUR-TA-10004154,286.85,1,0,63.107,0.22,FALSE,286.85
8420,CA-2017-118199,OFF-ST-10000636,66.96,4,0,2.6784,0.04,FALSE,16.74
8421,CA-2017-118199,TEC-AC-10004171,199.98,2,0,87.9912,0.44,FALSE,99.99
4122,CA-2017-133823,OFF-PA-10002870,37.44,6,0,16.848,0.45,FALSE,6.24
4123,CA-2017-133823,OFF-LA-10004545,37.59,3,0,17.6673,0.47,FALSE,12.53
4124,CA-2017-133823,OFF-BI-10000962,26.032,2,0.2,9.4366,0.3625,FALSE,13.016
4700,CA-2017-140298,OFF-AR-10003481,5.248,2,0.2,0.5904,0.1125,FALSE,2.624
4701,CA-2017-140298,OFF-ST-10004180,74.416,2,0.2,-14.8832,-0.2,TRUE,37.208
4702,CA-2017-140298,OFF-PA-10003657,6.848,2,0.2,2.14,0.3125,FALSE,3.424
4703,CA-2017-140298,FUR-FU-10001967,7.996,1,0.6,-6.9965,-0.875,TRUE,7.996
5012,US-2017-139647,FUR-BO-10004467,209.979,7,0.7,-356.9643,-1.7,TRUE,29.997
7316,CA-2017-115322,OFF-AR-10004456,43.92,3,0,12.7368,0.29,FALSE,14.64
1857,US-2017-158218,OFF-ST-10000563,127.92,5,0.2,-15.99,-0.125,TRUE,25.584
1858,US-2017-158218,OFF-BI-10002133,34.24,4,0.8,-53.072,-1.55,TRUE,8.56
3762,CA-2017-104577,OFF-PA-10000659,87.6,5,0,42.048,0.48,FALSE,17.52
5804,US-2017-106796,OFF-AR-10003504,10.272,3,0.2,1.1556,0.1125,FALSE,3.424
5821,CA-2017-117632,OFF-SU-10000157,238.62,2,0,4.7724,0.02,FALSE,119.31
5822,CA-2017-117632,OFF-AP-10004868,7.77,1,0,2.0979,0.27,FALSE,7.77
5823,CA-2017-117632,FUR-TA-10001520,285.48,5,0.2,-10.7055,-0.0375,TRUE,57.096
5824,CA-2017-117632,OFF-BI-10001900,19.168,4,0.2,6.4692,0.3375,FALSE,4.792
6281,CA-2017-152226,OFF-LA-10000443,5.904,2,0.2,1.9926,0.3375,FALSE,2.952
6667,CA-2017-122175,FUR-FU-10000719,42.85,5,0,15.426,0.36,FALSE,8.57
6668,CA-2017-122175,OFF-LA-10002271,6.16,2,0,2.9568,0.48,FALSE,3.08
6669,CA-2017-122175,OFF-SU-10004661,17,2,0,4.42,0.26,FALSE,8.5
6670,CA-2017-122175,TEC-AC-10004859,87.4,5,0,34.96,0.4,FALSE,17.48
2431,CA-2017-100748,OFF-LA-10000240,58.48,8,0,27.4856,0.47,FALSE,7.31
2595,CA-2017-149048,OFF-EN-10003296,180.96,2,0,81.432,0.45,FALSE,90.48
2596,CA-2017-149048,OFF-BI-10004632,914.97,3,0,411.7365,0.45,FALSE,304.99
2597,CA-2017-149048,TEC-PH-10002310,587.97,3,0,158.7519,0.27,FALSE,195.99
2598,CA-2017-149048,OFF-ST-10000078,530.34,2,0,95.4612,0.18,FALSE,265.17
2599,CA-2017-149048,OFF-PA-10001752,14.94,3,0,7.3206,0.49,FALSE,4.98
8336,CA-2017-161655,OFF-BI-10002082,299.52,9,0,149.76,0.5,FALSE,33.28
8622,CA-2017-104318,OFF-AP-10000358,20.768,2,0.2,2.3364,0.1125,FALSE,10.384
9000,CA-2017-137785,FUR-CH-10001482,458.43,5,0.3,-124.431,-0.271428571,TRUE,91.686
814,CA-2017-143686,FUR-FU-10000794,18.28,2,0,6.2152,0.34,FALSE,9.14
815,CA-2017-143686,TEC-AC-10001838,1399.93,7,0,601.9699,0.43,FALSE,199.99
1245,CA-2017-133641,OFF-EN-10004955,48.69,9,0,23.8581,0.49,FALSE,5.41
4161,CA-2017-115546,TEC-PH-10002834,539.97,3,0,134.9925,0.25,FALSE,179.99
4162,CA-2017-115546,OFF-ST-10002214,22.58,2,0,5.8708,0.26,FALSE,11.29
4649,CA-2017-129357,OFF-PA-10003228,440.19,9,0,206.8893,0.47,FALSE,48.91
4650,CA-2017-129357,OFF-SU-10004498,64.4,5,0,1.932,0.03,FALSE,12.88
6408,CA-2017-161774,FUR-CH-10003981,899.43,5,0.3,-12.849,-0.014285714,TRUE,179.886
6409,CA-2017-161774,OFF-AR-10001446,46.2,5,0.2,5.775,0.125,FALSE,9.24
6410,CA-2017-161774,OFF-PA-10000300,47.952,3,0.2,16.1838,0.3375,FALSE,15.984
6411,CA-2017-161774,TEC-PH-10004071,7.992,1,0.2,0.6993,0.0875,FALSE,7.992
6412,CA-2017-161774,OFF-PA-10003134,76.864,2,0.2,26.9024,0.35,FALSE,38.432
6459,US-2017-133361,OFF-AR-10001919,3.76,2,0,1.0904,0.29,FALSE,1.88
6460,US-2017-133361,OFF-AR-10003045,14.7,5,0,6.615,0.45,FALSE,2.94
6461,US-2017-133361,OFF-AR-10003338,37.2,5,0,9.3,0.25,FALSE,7.44
6462,US-2017-133361,TEC-AC-10003280,89.97,3,0,18.8937,0.21,FALSE,29.99
6463,US-2017-133361,FUR-CH-10003298,261.96,2,0,23.5764,0.09,FALSE,130.98
6464,US-2017-133361,OFF-LA-10004544,74,5,0,37,0.5,FALSE,14.8
6545,US-2017-154872,OFF-BI-10003007,58.17,5,0.7,-46.536,-0.8,TRUE,11.634
6546,US-2017-154872,OFF-LA-10000973,5.04,2,0.2,1.764,0.35,FALSE,2.52
6547,US-2017-154872,OFF-PA-10000483,24.784,1,0.2,7.745,0.3125,FALSE,24.784
957,CA-2017-102414,TEC-PH-10002923,29.592,1,0.2,2.5893,0.0875,FALSE,29.592
958,CA-2017-102414,OFF-BI-10004465,4.752,2,0.7,-3.168,-0.666666667,TRUE,2.376
959,CA-2017-102414,OFF-PA-10002333,15.552,3,0.2,5.6376,0.3625,FALSE,5.184
2632,US-2017-110604,FUR-FU-10000076,39.96,2,0,17.1828,0.43,FALSE,19.98
2633,US-2017-110604,FUR-CH-10002017,42.624,2,0.2,4.2624,0.1,FALSE,21.312
2634,US-2017-110604,FUR-CH-10004287,220.96,1,0.2,24.858,0.1125,FALSE,220.96
5510,US-2017-152569,OFF-PA-10001736,56.704,2,0.2,19.1376,0.3375,FALSE,28.352
5511,US-2017-152569,TEC-PH-10002185,11.12,2,0.2,3.475,0.3125,FALSE,5.56
4093,CA-2017-166576,OFF-ST-10002574,221.024,2,0.2,-55.256,-0.25,TRUE,110.512
2844,CA-2017-112865,TEC-AC-10000387,36.048,3,0.2,-0.9012,-0.025,TRUE,12.016
3941,CA-2017-117863,FUR-FU-10002456,14.56,2,0,6.2608,0.43,FALSE,7.28
3942,CA-2017-117863,OFF-BI-10000605,3.048,1,0.2,1.0287,0.3375,FALSE,3.048
4187,CA-2017-112536,OFF-BI-10003712,6.874,7,0.8,-10.6547,-1.55,TRUE,0.982
4188,CA-2017-112536,OFF-BI-10002571,1.996,1,0.8,-3.2934,-1.65,TRUE,1.996
4189,CA-2017-112536,OFF-ST-10004835,8.928,2,0.2,0.6696,0.075,FALSE,4.464
4423,CA-2017-159464,OFF-AP-10001492,17.24,2,0,4.4824,0.26,FALSE,8.62
4424,CA-2017-159464,FUR-BO-10003546,302.94,3,0,75.735,0.25,FALSE,100.98
4425,CA-2017-159464,TEC-PH-10002185,34.75,5,0,15.6375,0.45,FALSE,6.95
4426,CA-2017-159464,OFF-BI-10000315,113.94,6,0,54.6912,0.48,FALSE,18.99
4427,CA-2017-159464,TEC-PH-10002350,55.98,2,0,15.6744,0.28,FALSE,27.99
4715,CA-2017-121643,TEC-PH-10002200,344.704,2,0.2,38.7792,0.1125,FALSE,172.352
5222,CA-2017-117401,OFF-AP-10000938,706.86,7,0,197.9208,0.28,FALSE,100.98
5223,CA-2017-117401,TEC-PH-10003555,114.95,5,0,2.299,0.02,FALSE,22.99
5224,CA-2017-117401,OFF-BI-10001267,43.19,7,0,20.7312,0.48,FALSE,6.17
8183,CA-2017-155642,FUR-FU-10004973,22.608,3,0.6,-10.1736,-0.45,TRUE,7.536
8184,CA-2017-155642,FUR-FU-10001918,1.892,1,0.6,-0.9933,-0.525,TRUE,1.892
628,CA-2017-153787,OFF-AP-10001563,97.16,2,0,28.1764,0.29,FALSE,48.58
713,US-2017-100048,OFF-AP-10001154,281.34,6,0,109.7226,0.39,FALSE,46.89
714,US-2017-100048,TEC-PH-10003012,307.98,2,0,89.3142,0.29,FALSE,153.99
715,US-2017-100048,TEC-AC-10001606,299.97,3,0,113.9886,0.38,FALSE,99.99
2859,CA-2017-138975,TEC-AC-10003441,67.8,4,0,4.068,0.06,FALSE,16.95
2860,CA-2017-138975,TEC-PH-10004389,377.97,3,0,98.2722,0.26,FALSE,125.99
2861,CA-2017-138975,FUR-BO-10004695,1628.82,9,0,374.6286,0.23,FALSE,180.98
2862,CA-2017-138975,OFF-PA-10000100,286.93,7,0,140.5957,0.49,FALSE,40.99
3625,CA-2017-113530,FUR-CH-10002647,681.408,12,0.2,42.588,0.0625,FALSE,56.784
3626,CA-2017-113530,OFF-AR-10001315,3.52,2,0,1.0208,0.29,FALSE,1.76
3627,CA-2017-113530,OFF-AR-10000122,5.58,1,0,1.395,0.25,FALSE,5.58
3628,CA-2017-113530,TEC-AC-10001465,36.32,1,0,10.896,0.3,FALSE,36.32
5053,US-2017-120607,OFF-PA-10003129,195.64,4,0,91.9508,0.47,FALSE,48.91
5454,US-2017-108700,OFF-PA-10004733,38.016,6,0.2,13.7808,0.3625,FALSE,6.336
5939,CA-2017-122077,TEC-PH-10003811,95.992,1,0.2,9.5992,0.1,FALSE,95.992
5940,CA-2017-122077,OFF-LA-10004178,13.216,4,0.2,4.2952,0.325,FALSE,3.304
6044,CA-2017-145702,FUR-CH-10001482,314.352,3,0.2,-35.3646,-0.1125,TRUE,104.784
6045,CA-2017-145702,OFF-PA-10001526,27.888,7,0.2,10.1094,0.3625,FALSE,3.984
6369,US-2017-147998,OFF-BI-10002082,133.12,5,0.2,49.92,0.375,FALSE,26.624
9011,CA-2017-127803,OFF-BI-10001787,26.16,4,0,12.8184,0.49,FALSE,6.54
4363,CA-2017-111332,OFF-AR-10001953,131.94,3,0,35.6238,0.27,FALSE,43.98
4364,CA-2017-111332,OFF-AR-10001374,25.92,4,0,8.2944,0.32,FALSE,6.48
4365,CA-2017-111332,OFF-ST-10003816,704.76,4,0,162.0948,0.23,FALSE,176.19
4366,CA-2017-111332,OFF-FA-10001843,7.41,3,0,3.4827,0.47,FALSE,2.47
4367,CA-2017-111332,OFF-AR-10000657,21.5,10,0,7.095,0.33,FALSE,2.15
6068,CA-2017-166695,FUR-CH-10000225,518.272,8,0.2,-97.176,-0.1875,TRUE,64.784
6069,CA-2017-166695,FUR-FU-10002191,6.98,1,0,3.3504,0.48,FALSE,6.98
6070,CA-2017-166695,TEC-MA-10003176,343.2,1,0.2,38.61,0.1125,FALSE,343.2
6907,CA-2017-149468,OFF-BI-10002225,41.28,2,0,19.8144,0.48,FALSE,20.64
9143,US-2017-166688,OFF-BI-10004040,8.288,2,0.2,3.0044,0.3625,FALSE,4.144
9144,US-2017-166688,TEC-PH-10004094,1123.128,9,0.2,70.1955,0.0625,FALSE,124.792
9145,US-2017-166688,OFF-AP-10000358,64.9,5,0,18.821,0.29,FALSE,12.98
989,CA-2017-167899,FUR-FU-10004071,520.05,5,0,72.807,0.14,FALSE,104.01
990,CA-2017-167899,OFF-AR-10001988,17.97,3,0,5.2113,0.29,FALSE,5.99
5540,US-2017-150595,FUR-CH-10000513,181.986,2,0.3,-54.5958,-0.3,TRUE,90.993
5541,US-2017-150595,OFF-BI-10003274,1.592,2,0.8,-2.6268,-1.65,TRUE,0.796
5542,US-2017-150595,OFF-SU-10000381,22.344,3,0.2,2.5137,0.1125,FALSE,7.448
6467,CA-2017-153080,TEC-AC-10002331,68.46,7,0,25.3302,0.37,FALSE,9.78
7245,US-2017-151127,OFF-AR-10002445,49.56,7,0,18.8328,0.38,FALSE,7.08
9247,CA-2017-130106,OFF-AR-10003651,9.84,3,0,2.8536,0.29,FALSE,3.28
9248,CA-2017-130106,OFF-AR-10003732,2.78,1,0,0.7228,0.26,FALSE,2.78
4510,CA-2017-167003,FUR-TA-10001520,171.288,3,0.2,-6.4233,-0.0375,TRUE,57.096
4872,CA-2017-164042,OFF-FA-10000840,1.824,2,0.2,0.6156,0.3375,FALSE,0.912
4873,CA-2017-164042,OFF-AP-10001947,18.32,5,0.8,-46.716,-2.55,TRUE,3.664
4874,CA-2017-164042,OFF-ST-10002301,48.816,3,0.2,-11.5938,-0.2375,TRUE,16.272
4875,CA-2017-164042,OFF-BI-10001922,1.188,1,0.8,-1.9602,-1.65,TRUE,1.188
6671,CA-2017-161088,OFF-BI-10002824,29.84,2,0,13.428,0.45,FALSE,14.92
8013,CA-2017-120168,OFF-BI-10004519,663.92,5,0.2,207.475,0.3125,FALSE,132.784
8014,CA-2017-120168,TEC-AC-10002167,120,8,0,13.2,0.11,FALSE,15
8015,CA-2017-120168,OFF-FA-10000936,3.29,1,0,1.4805,0.45,FALSE,3.29
8016,CA-2017-120168,FUR-FU-10000732,18.84,3,0,6.0288,0.32,FALSE,6.28
9128,CA-2017-112473,OFF-ST-10002182,50.136,3,0.2,-11.2806,-0.225,TRUE,16.712
7000,CA-2017-123687,OFF-AP-10002670,208.44,3,0,62.532,0.3,FALSE,69.48
7001,CA-2017-123687,OFF-SU-10004498,25.76,2,0,0.7728,0.03,FALSE,12.88
9067,CA-2017-152968,TEC-AC-10000521,23.08,2,0,6.924,0.3,FALSE,11.54
9438,CA-2017-107853,OFF-PA-10000520,12.96,2,0,6.2208,0.48,FALSE,6.48
3082,US-2017-132297,OFF-BI-10003364,58.34,2,0,28.0032,0.48,FALSE,29.17
3083,US-2017-132297,TEC-PH-10002834,539.97,3,0,134.9925,0.25,FALSE,179.99
3943,CA-2017-160458,OFF-PA-10001166,25.92,5,0.2,9.072,0.35,FALSE,5.184
5376,CA-2017-134152,TEC-AC-10004510,98.16,6,0,9.816,0.1,FALSE,16.36
5377,CA-2017-134152,OFF-AR-10004062,31.44,3,0,7.86,0.25,FALSE,10.48
6436,US-2017-116897,FUR-FU-10004963,35,4,0,14.7,0.42,FALSE,8.75
6437,US-2017-116897,OFF-ST-10000025,477.15,5,0,28.629,0.06,FALSE,95.43
6438,US-2017-116897,TEC-PH-10004389,302.376,3,0.2,22.6782,0.075,FALSE,100.792
9448,CA-2017-136882,FUR-FU-10003664,477.3,5,0,138.417,0.29,FALSE,95.46
9457,CA-2017-151855,TEC-AC-10002380,27.192,3,0.2,0.3399,0.0125,FALSE,9.064
9458,CA-2017-151855,OFF-BI-10004209,12.06,5,0.7,-10.05,-0.833333333,TRUE,2.412
86,CA-2017-140088,FUR-CH-10000863,301.96,2,0,33.2156,0.11,FALSE,150.98
2434,US-2017-112613,TEC-PH-10001536,54.368,4,0.2,4.0776,0.075,FALSE,13.592
6242,CA-2017-141572,FUR-FU-10001185,247.44,8,0,101.4504,0.41,FALSE,30.93
8457,US-2017-118556,FUR-CH-10001146,106.869,3,0.3,-29.0073,-0.271428571,TRUE,35.623
8458,US-2017-118556,OFF-BI-10004364,3.564,3,0.8,-6.237,-1.75,TRUE,1.188
8786,CA-2017-145765,TEC-PH-10001305,195.96,5,0.2,19.596,0.1,FALSE,39.192
8787,CA-2017-145765,OFF-PA-10001534,15.552,3,0.2,5.4432,0.35,FALSE,5.184
8788,CA-2017-145765,TEC-AC-10000844,271.968,4,0.2,54.3936,0.2,FALSE,67.992
9132,CA-2017-100055,FUR-FU-10001473,27.46,2,0,9.8856,0.36,FALSE,13.73
9133,CA-2017-100055,OFF-AP-10001469,125.13,3,0,36.2877,0.29,FALSE,41.71
9295,CA-2017-161340,OFF-PA-10002464,13.872,3,0.2,5.0286,0.3625,FALSE,4.624
9296,CA-2017-161340,FUR-BO-10004709,115.96,4,0.5,-64.9376,-0.56,TRUE,28.99
371,CA-2017-104745,OFF-PA-10002036,25.92,5,0.2,9.396,0.3625,FALSE,5.184
372,CA-2017-104745,OFF-ST-10002205,53.424,3,0.2,4.6746,0.0875,FALSE,17.808
3404,CA-2017-168739,FUR-FU-10003919,65.424,4,0.6,-52.3392,-0.8,TRUE,16.356
3717,CA-2017-144568,OFF-FA-10004395,23.55,5,0,1.1775,0.05,FALSE,4.71
6248,CA-2017-121580,OFF-BI-10000632,43.41,1,0,19.9686,0.46,FALSE,43.41
6249,CA-2017-121580,FUR-FU-10003981,6.24,3,0,2.6208,0.42,FALSE,2.08
6250,CA-2017-121580,OFF-AP-10001564,465.16,2,0,120.9416,0.26,FALSE,232.58
6251,CA-2017-121580,OFF-PA-10004082,7.98,1,0,3.99,0.5,FALSE,7.98
6402,CA-2017-125472,FUR-BO-10000330,241.96,2,0,33.8744,0.14,FALSE,120.98
6403,CA-2017-125472,OFF-BI-10000591,3.89,1,0,1.8672,0.48,FALSE,3.89
6404,CA-2017-125472,FUR-FU-10001731,8.01,3,0,3.0438,0.38,FALSE,2.67
7412,CA-2017-121125,TEC-PH-10001619,156.792,1,0.2,17.6391,0.1125,FALSE,156.792
7413,CA-2017-121125,TEC-AC-10002323,35.36,2,0.2,-3.094,-0.0875,TRUE,17.68
7414,CA-2017-121125,FUR-FU-10000820,13.592,1,0.2,-0.3398,-0.025,TRUE,13.592
8811,CA-2017-120614,OFF-PA-10004911,37.52,4,0,18.0096,0.48,FALSE,9.38
9513,CA-2017-142461,FUR-BO-10001811,204.6664,1,0.32,-6.0196,-0.029411765,TRUE,204.6664
9687,CA-2017-116498,OFF-AR-10003405,35.1,6,0,10.179,0.29,FALSE,5.85
2288,US-2017-112928,OFF-AP-10002287,17.48,5,0.2,1.311,0.075,FALSE,3.496
4838,CA-2017-106831,OFF-BI-10003429,3.798,2,0.7,-2.6586,-0.7,TRUE,1.899
4839,CA-2017-106831,OFF-PA-10000682,27.744,6,0.2,10.0572,0.3625,FALSE,4.624
4840,CA-2017-106831,TEC-PH-10001700,158.376,4,0.4,-34.3148,-0.216666667,TRUE,39.594
7660,CA-2017-146493,OFF-BI-10003676,53.9,5,0,25.872,0.48,FALSE,10.78
7801,CA-2017-157413,OFF-ST-10002756,324.744,3,0.2,-77.1267,-0.2375,TRUE,108.248
9948,CA-2017-121559,FUR-CH-10003746,1925.88,6,0,539.2464,0.28,FALSE,320.98
9949,CA-2017-121559,OFF-AP-10002945,2405.2,8,0,793.716,0.33,FALSE,300.65
9950,CA-2017-121559,TEC-AC-10004568,83.97,3,0,15.9543,0.19,FALSE,27.99
9951,CA-2017-121559,TEC-AC-10001714,39.89,1,0,14.7593,0.37,FALSE,39.89
9952,CA-2017-121559,OFF-BI-10002072,17.38,2,0,8.69,0.5,FALSE,8.69
1331,CA-2017-127705,TEC-PH-10000347,2.97,1,0.4,-0.6435,-0.216666667,TRUE,2.97
1332,CA-2017-127705,OFF-ST-10004507,27.44,2,0.2,2.401,0.0875,FALSE,13.72
3689,CA-2017-140760,OFF-PA-10002479,25.344,6,0.2,7.92,0.3125,FALSE,4.224
3690,CA-2017-140760,OFF-EN-10001141,43.92,5,0.2,15.921,0.3625,FALSE,8.784
4769,CA-2017-158883,OFF-PA-10004733,25.344,4,0.2,9.1872,0.3625,FALSE,6.336
7733,CA-2017-143294,OFF-PA-10000743,10.688,2,0.2,3.7408,0.35,FALSE,5.344
205,CA-2017-126382,FUR-FU-10002960,35.168,7,0.2,9.6712,0.275,FALSE,5.024
5926,CA-2017-150420,TEC-AC-10004975,1099.5,10,0,362.835,0.33,FALSE,109.95
6125,CA-2017-145772,TEC-AC-10003038,44.75,5,0,8.5025,0.19,FALSE,8.95
6126,CA-2017-145772,OFF-PA-10001593,11.96,2,0,5.382,0.45,FALSE,5.98
6127,CA-2017-145772,OFF-BI-10002049,3.912,1,0.2,1.2714,0.325,FALSE,3.912
6476,CA-2017-140872,OFF-BI-10002432,4.554,3,0.7,-3.4914,-0.766666667,TRUE,1.518
6477,CA-2017-140872,OFF-AP-10003622,5.2,2,0.2,0.585,0.1125,FALSE,2.6
6478,CA-2017-140872,TEC-AC-10003832,205.992,1,0.2,-2.5749,-0.0125,TRUE,205.992
6479,CA-2017-140872,OFF-PA-10000809,15.552,3,0.2,5.4432,0.35,FALSE,5.184
6480,CA-2017-140872,TEC-PH-10000441,503.96,5,0.2,50.396,0.1,FALSE,100.792
6481,CA-2017-140872,OFF-AP-10002287,24.472,7,0.2,1.8354,0.075,FALSE,3.496
6482,CA-2017-140872,FUR-BO-10002824,241.568,2,0.2,0,0,FALSE,120.784
6483,CA-2017-140872,TEC-AC-10002942,110.4,2,0.2,-4.14,-0.0375,TRUE,55.2
6484,CA-2017-113908,FUR-TA-10001932,384.768,2,0.4,-115.4304,-0.3,TRUE,192.384
6485,CA-2017-113908,TEC-MA-10003173,78.66,6,0,36.1836,0.46,FALSE,13.11
6486,CA-2017-113908,OFF-PA-10004156,45.36,4,0,22.2264,0.49,FALSE,11.34
9451,CA-2017-145506,OFF-ST-10004963,136.26,9,0,5.4504,0.04,FALSE,15.14
1090,CA-2017-158407,FUR-FU-10001967,31.984,2,0.2,1.999,0.0625,FALSE,15.992
1091,CA-2017-158407,TEC-PH-10001819,71.984,2,0.2,25.1944,0.35,FALSE,35.992
1270,CA-2017-100426,OFF-PA-10002870,12.48,2,0,5.616,0.45,FALSE,6.24
2928,CA-2017-158106,OFF-AR-10002255,8.64,3,0,2.5056,0.29,FALSE,2.88
3193,CA-2017-158953,OFF-BI-10002557,6.37,7,0.8,-9.555,-1.5,TRUE,0.91
5874,CA-2017-133095,OFF-BI-10002353,108.08,7,0,54.04,0.5,FALSE,15.44
5875,CA-2017-133095,OFF-BI-10004141,9.54,3,0,4.3884,0.46,FALSE,3.18
8518,CA-2017-149720,FUR-FU-10002501,30.336,6,0.6,-17.4432,-0.575,TRUE,5.056
3912,CA-2017-126788,TEC-PH-10001619,470.376,3,0.2,52.9173,0.1125,FALSE,156.792
8514,CA-2017-141614,OFF-PA-10002787,20.736,4,0.2,7.2576,0.35,FALSE,5.184
3854,US-2017-131849,FUR-FU-10004164,4.95,1,0,2.178,0.44,FALSE,4.95
3855,US-2017-131849,OFF-ST-10002957,26.4,5,0,0,0,FALSE,5.28
262,US-2017-155299,OFF-AP-10002203,1.624,2,0.8,-4.466,-2.75,TRUE,0.812
666,CA-2017-132682,OFF-SU-10004231,23.76,3,0.2,2.079,0.0875,FALSE,7.92
667,CA-2017-132682,OFF-PA-10000474,85.056,3,0.2,28.7064,0.3375,FALSE,28.352
668,CA-2017-132682,TEC-PH-10004042,381.576,3,0.2,28.6182,0.075,FALSE,127.192
4820,CA-2017-117436,OFF-BI-10004040,10.36,2,0,5.0764,0.49,FALSE,5.18
7506,US-2017-106579,OFF-BI-10000309,12.176,4,0.8,-18.8728,-1.55,TRUE,3.044
7815,US-2017-109316,FUR-BO-10004834,1497.666,2,0.15,140.9568,0.094117647,FALSE,748.833
7816,US-2017-109316,TEC-PH-10000307,17.52,2,0.2,-3.504,-0.2,TRUE,8.76
9645,US-2017-107979,TEC-AC-10002006,89.544,7,0.2,12.3123,0.1375,FALSE,12.792
9646,US-2017-107979,OFF-ST-10002485,35.168,2,0.2,-8.3524,-0.2375,TRUE,17.584
9647,US-2017-107979,OFF-BI-10000778,72.588,2,0.7,-48.392,-0.666666667,TRUE,36.294
670,US-2017-106663,FUR-FU-10002759,23.976,3,0.6,-14.3856,-0.6,TRUE,7.992
671,US-2017-106663,FUR-TA-10000688,108.925,1,0.5,-71.8905,-0.66,TRUE,108.925
672,US-2017-106663,OFF-PA-10002377,36.352,8,0.2,11.36,0.3125,FALSE,4.544
5362,CA-2017-100951,OFF-ST-10001496,720.76,5,0.2,54.057,0.075,FALSE,144.152
8148,US-2017-146822,OFF-PA-10000249,49.12,4,0,23.0864,0.47,FALSE,12.28
485,CA-2017-140963,OFF-LA-10003923,29.6,2,0,14.8,0.5,FALSE,14.8
486,CA-2017-140963,FUR-BO-10001337,514.165,5,0.15,-30.245,-0.058823529,TRUE,102.833
487,CA-2017-140963,TEC-PH-10001924,279.96,5,0.2,17.4975,0.0625,FALSE,55.992
644,CA-2017-106103,TEC-AC-10003832,132.52,4,0,54.3332,0.41,FALSE,33.13
2289,CA-2017-143343,OFF-AR-10002375,16.4,5,0,4.756,0.29,FALSE,3.28
3395,US-2017-131583,OFF-PA-10000380,40.032,6,0.2,15.012,0.375,FALSE,6.672
4520,CA-2017-107167,OFF-ST-10003805,1347.52,8,0.2,84.22,0.0625,FALSE,168.44
